id, timestamp, converged, ram_VmSize, ram_VmRSS, gpu_total, gpu_fest, gpu_pose_est, tf_row1, tf_row2, tf_row3, tf_row4, timestamp_post_capture, timestamp_post_fest, timestamp_post_pose_est, successful_count
31, 2024-09-09 07:36:23.807 UTC, 0, 16914042880, 179220480, 53137920, 43434240, 18446744073709321216, 0 0 0 0, 0 0 0 0, 0 0 0 0, 0 0 0 0, 2024-09-09 07:36:23.833 UTC, 2024-09-09 07:36:23.876 UTC, 2024-09-09 07:36:24.203 UTC, 0
32, 2024-09-09 07:36:24.204 UTC, 0, 16914042880, 179449856, 52765440, 43296000, 18446744073709086976, 0 0 0 0, 0 0 0 0, 0 0 0 0, 0 0 0 0, 2024-09-09 07:36:24.230 UTC, 2024-09-09 07:36:24.264 UTC, 2024-09-09 07:36:24.528 UTC, 0
33, 2024-09-09 07:36:24.529 UTC, 0, 16914042880, 179675136, 52684800, 42804480, 18446744073709497856, 0 0 0 0, 0 0 0 0, 0 0 0 0, 0 0 0 0, 2024-09-09 07:36:24.555 UTC, 2024-09-09 07:36:24.615 UTC, 2024-09-09 07:36:25.073 UTC, 0
34, 2024-09-09 07:36:25.073 UTC, 0, 16914042880, 179617792, 52615680, 42677760, 3840, 0 0 0 0, 0 0 0 0, 0 0 0 0, 0 0 0 0, 2024-09-09 07:36:25.100 UTC, 2024-09-09 07:36:25.165 UTC, 2024-09-09 07:36:25.677 UTC, 0
35, 2024-09-09 07:36:25.677 UTC, 0, 16914042880, 179568640, 53084160, 42769920, 380160, 0 0 0 0, 0 0 0 0, 0 0 0 0, 0 0 0 0, 2024-09-09 07:36:25.703 UTC, 2024-09-09 07:36:25.753 UTC, 2024-09-09 07:36:26.137 UTC, 0
36, 2024-09-09 07:36:26.138 UTC, 0, 16914042880, 179548160, 53310720, 43265280, 111360, 0 0 0 0, 0 0 0 0, 0 0 0 0, 0 0 0 0, 2024-09-09 07:36:26.164 UTC, 2024-09-09 07:36:26.192 UTC, 2024-09-09 07:36:26.405 UTC, 0
37, 2024-09-09 07:36:26.406 UTC, 0, 16914042880, 179519488, 53041920, 43307520, 18446744073709351936, 0 0 0 0, 0 0 0 0, 0 0 0 0, 0 0 0 0, 2024-09-09 07:36:26.432 UTC, 2024-09-09 07:36:26.472 UTC, 2024-09-09 07:36:26.755 UTC, 0
38, 2024-09-09 07:36:26.755 UTC, 0, 16914042880, 179761152, 53107200, 43315200, 18446744073709409536, 0 0 0 0, 0 0 0 0, 0 0 0 0, 0 0 0 0, 2024-09-09 07:36:26.781 UTC, 2024-09-09 07:36:26.811 UTC, 2024-09-09 07:36:27.036 UTC, 0
39, 2024-09-09 07:36:27.036 UTC, 0, 16914042880, 179736576, 53122560, 43249920, 18446744073709490176, 0 0 0 0, 0 0 0 0, 0 0 0 0, 0 0 0 0, 2024-09-09 07:36:27.063 UTC, 2024-09-09 07:36:27.099 UTC, 2024-09-09 07:36:27.364 UTC, 0
40, 2024-09-09 07:36:27.365 UTC, 0, 16914042880, 179986432, 53111040, 43000320, 176640, 0 0 0 0, 0 0 0 0, 0 0 0 0, 0 0 0 0, 2024-09-09 07:36:27.390 UTC, 2024-09-09 07:36:27.414 UTC, 2024-09-09 07:36:27.603 UTC, 0
