hostname,executable,timestamp,cmd_args,srcCloud,destCloudPtNT,destCloudDesc,RANSAC_preset,FEST src [ms],align [ms],fitScore,allignment,info,tf_martrix_filename,maxIter,simThrH,maxCorrDist,inlierFract
ChrisLegion,./06_normal_fpfh,03/10/24 11:06:03.557991763 UTC,../../files/feature_desc/20231121_fhtw_hallway.pcd ../../files/feature_desc/20240227_F6stair_26_bag_fil_p2_PointNormal.pcd -log -p fpfh_test ,../../files/feature_desc/20240227_F6stair_26_bag_fil_p2_PointNormal.pcd,../../files/feature_desc/20231121_fhtw_hallway_PointNormal.pcd,../../files/feature_desc/20231121_fhtw_hallway_fpfh33.pcd,fpfh_test,178.488787,5549.895934,15.512264,FAILED,none,none,400000,0.950000,0.550000,0.800000
ChrisLegion,./06_normal_fpfh,03/10/24 11:06:05.223598244 UTC,../../files/feature_desc/20231121_fhtw_hallway.pcd ../../files/feature_desc/20240227_F6stair_41_bag_fil_p2_PointNormal.pcd -log -p fpfh_test ,../../files/feature_desc/20240227_F6stair_41_bag_fil_p2_PointNormal.pcd,../../files/feature_desc/20231121_fhtw_hallway_PointNormal.pcd,../../files/feature_desc/20231121_fhtw_hallway_fpfh33.pcd,fpfh_test,178.089359,5357.341672,0.193530,CONVERGED,Inliers: 11197 / 13400 (83.559700 %),../../files/feature_desc/20240227_F6stair_41_bag_fil_p2_PointNormal_tfmatrix.Affine3f,400000,0.950000,0.550000,0.800000
ChrisLegion,./06_normal_fpfh,03/10/24 11:06:05.750161195 UTC,../../files/feature_desc/20231121_fhtw_hallway.pcd ../../files/feature_desc/20240227_F6stair_33_bag_fil_p2_PointNormal.pcd -log -p fpfh_test ,../../files/feature_desc/20240227_F6stair_33_bag_fil_p2_PointNormal.pcd,../../files/feature_desc/20231121_fhtw_hallway_PointNormal.pcd,../../files/feature_desc/20231121_fhtw_hallway_fpfh33.pcd,fpfh_test,97.176625,4101.218874,11.318615,FAILED,none,none,400000,0.950000,0.550000,0.800000
ChrisLegion,./06_normal_fpfh,03/10/24 11:06:02.845056607 UTC,../../files/feature_desc/20231121_fhtw_hallway.pcd ../../files/feature_desc/20240227_F6stair_38_bag_fil_p2_PointNormal.pcd -log -p fpfh_test ,../../files/feature_desc/20240227_F6stair_38_bag_fil_p2_PointNormal.pcd,../../files/feature_desc/20231121_fhtw_hallway_PointNormal.pcd,../../files/feature_desc/20231121_fhtw_hallway_fpfh33.pcd,fpfh_test,147.169537,6720.430965,15.422725,FAILED,none,none,400000,0.950000,0.550000,0.800000
ChrisLegion,./06_normal_fpfh,03/10/24 11:06:05.304838759 UTC,../../files/feature_desc/20231121_fhtw_hallway.pcd ../../files/feature_desc/20240227_F6stair_39_bag_fil_p2_PointNormal.pcd -log -p fpfh_test ,../../files/feature_desc/20240227_F6stair_39_bag_fil_p2_PointNormal.pcd,../../files/feature_desc/20231121_fhtw_hallway_PointNormal.pcd,../../files/feature_desc/20231121_fhtw_hallway_fpfh33.pcd,fpfh_test,200.957800,5724.835984,0.221889,CONVERGED,Inliers: 12061 / 14030 (85.965790 %),../../files/feature_desc/20240227_F6stair_39_bag_fil_p2_PointNormal_tfmatrix.Affine3f,400000,0.950000,0.550000,0.800000
ChrisLegion,./06_normal_fpfh,03/10/24 11:06:05.428448125 UTC,../../files/feature_desc/20231121_fhtw_hallway.pcd ../../files/feature_desc/20240227_F6stair_36_bag_fil_p2_PointNormal.pcd -log -p fpfh_test ,../../files/feature_desc/20240227_F6stair_36_bag_fil_p2_PointNormal.pcd,../../files/feature_desc/20231121_fhtw_hallway_PointNormal.pcd,../../files/feature_desc/20231121_fhtw_hallway_fpfh33.pcd,fpfh_test,162.469870,5310.586143,14.278014,FAILED,none,none,400000,0.950000,0.550000,0.800000
ChrisLegion,./06_normal_fpfh,03/10/24 11:06:06.682430358 UTC,../../files/feature_desc/20231121_fhtw_hallway.pcd ../../files/feature_desc/20240227_F6stair_37_bag_fil_p2_PointNormal.pcd -log -p fpfh_test ,../../files/feature_desc/20240227_F6stair_37_bag_fil_p2_PointNormal.pcd,../../files/feature_desc/20231121_fhtw_hallway_PointNormal.pcd,../../files/feature_desc/20231121_fhtw_hallway_fpfh33.pcd,fpfh_test,158.683357,4287.750194,10.905772,FAILED,none,none,400000,0.950000,0.550000,0.800000
ChrisLegion,./06_normal_fpfh,03/10/24 11:06:06.16020753 UTC,../../files/feature_desc/20231121_fhtw_hallway.pcd ../../files/feature_desc/20240227_F6stair_27_bag_fil_p2_PointNormal.pcd -log -p fpfh_test ,../../files/feature_desc/20240227_F6stair_27_bag_fil_p2_PointNormal.pcd,../../files/feature_desc/20231121_fhtw_hallway_PointNormal.pcd,../../files/feature_desc/20231121_fhtw_hallway_fpfh33.pcd,fpfh_test,161.156206,6982.346903,0.150205,CONVERGED,Inliers: 12862 / 15070 (85.348373 %),../../files/feature_desc/20240227_F6stair_27_bag_fil_p2_PointNormal_tfmatrix.Affine3f,400000,0.950000,0.550000,0.800000
ChrisLegion,./06_normal_fpfh,03/10/24 11:06:05.587174573 UTC,../../files/feature_desc/20231121_fhtw_hallway.pcd ../../files/feature_desc/20240227_F6stair_32_bag_fil_p2_PointNormal.pcd -log -p fpfh_test ,../../files/feature_desc/20240227_F6stair_32_bag_fil_p2_PointNormal.pcd,../../files/feature_desc/20231121_fhtw_hallway_PointNormal.pcd,../../files/feature_desc/20231121_fhtw_hallway_fpfh33.pcd,fpfh_test,121.591375,7291.386123,13.499350,FAILED,none,none,400000,0.950000,0.550000,0.800000
ChrisLegion,./06_normal_fpfh,03/10/24 11:06:07.247615099 UTC,../../files/feature_desc/20231121_fhtw_hallway.pcd ../../files/feature_desc/20240227_F6stair_35_bag_fil_p2_PointNormal.pcd -log -p fpfh_test ,../../files/feature_desc/20240227_F6stair_35_bag_fil_p2_PointNormal.pcd,../../files/feature_desc/20231121_fhtw_hallway_PointNormal.pcd,../../files/feature_desc/20231121_fhtw_hallway_fpfh33.pcd,fpfh_test,194.058464,5802.163551,11.279424,FAILED,none,none,400000,0.950000,0.550000,0.800000
ChrisLegion,./06_normal_fpfh,03/10/24 11:06:06.325515194 UTC,../../files/feature_desc/20231121_fhtw_hallway.pcd ../../files/feature_desc/20240227_F6stair_40_bag_fil_p2_PointNormal.pcd -log -p fpfh_test ,../../files/feature_desc/20240227_F6stair_40_bag_fil_p2_PointNormal.pcd,../../files/feature_desc/20231121_fhtw_hallway_PointNormal.pcd,../../files/feature_desc/20231121_fhtw_hallway_fpfh33.pcd,fpfh_test,146.172006,6577.279283,17.109826,FAILED,none,none,400000,0.950000,0.550000,0.800000
ChrisLegion,./06_normal_fpfh,03/10/24 11:06:07.218379541 UTC,../../files/feature_desc/20231121_fhtw_hallway.pcd ../../files/feature_desc/20240227_F6stair_28_bag_fil_p2_PointNormal.pcd -log -p fpfh_test ,../../files/feature_desc/20240227_F6stair_28_bag_fil_p2_PointNormal.pcd,../../files/feature_desc/20231121_fhtw_hallway_PointNormal.pcd,../../files/feature_desc/20231121_fhtw_hallway_fpfh33.pcd,fpfh_test,192.064984,6271.384725,15.628895,FAILED,none,none,400000,0.950000,0.550000,0.800000
ChrisLegion,./06_normal_fpfh,03/10/24 11:06:06.563778294 UTC,../../files/feature_desc/20231121_fhtw_hallway.pcd ../../files/feature_desc/20240227_F6stair_30_bag_fil_p2_PointNormal.pcd -log -p fpfh_test ,../../files/feature_desc/20240227_F6stair_30_bag_fil_p2_PointNormal.pcd,../../files/feature_desc/20231121_fhtw_hallway_PointNormal.pcd,../../files/feature_desc/20231121_fhtw_hallway_fpfh33.pcd,fpfh_test,156.475054,7574.221564,14.630810,FAILED,none,none,400000,0.950000,0.550000,0.800000
ChrisLegion,./06_normal_fpfh,03/10/24 11:06:10.806218113 UTC,../../files/feature_desc/20231121_fhtw_hallway.pcd ../../files/feature_desc/20240227_F6stair_50_bag_fil_p2_PointNormal.pcd -log -p fpfh_test ,../../files/feature_desc/20240227_F6stair_50_bag_fil_p2_PointNormal.pcd,../../files/feature_desc/20231121_fhtw_hallway_PointNormal.pcd,../../files/feature_desc/20231121_fhtw_hallway_fpfh33.pcd,fpfh_test,197.213477,3928.206804,8.742925,FAILED,none,none,400000,0.950000,0.550000,0.800000
ChrisLegion,./06_normal_fpfh,03/10/24 11:06:07.822531709 UTC,../../files/feature_desc/20231121_fhtw_hallway.pcd ../../files/feature_desc/20240227_F6stair_29_bag_fil_p2_PointNormal.pcd -log -p fpfh_test ,../../files/feature_desc/20240227_F6stair_29_bag_fil_p2_PointNormal.pcd,../../files/feature_desc/20231121_fhtw_hallway_PointNormal.pcd,../../files/feature_desc/20231121_fhtw_hallway_fpfh33.pcd,fpfh_test,209.140538,6463.499432,16.617660,FAILED,none,none,400000,0.950000,0.550000,0.800000
ChrisLegion,./06_normal_fpfh,03/10/24 11:06:06.998075516 UTC,../../files/feature_desc/20231121_fhtw_hallway.pcd ../../files/feature_desc/20240227_F6stair_31_bag_fil_p2_PointNormal.pcd -log -p fpfh_test ,../../files/feature_desc/20240227_F6stair_31_bag_fil_p2_PointNormal.pcd,../../files/feature_desc/20231121_fhtw_hallway_PointNormal.pcd,../../files/feature_desc/20231121_fhtw_hallway_fpfh33.pcd,fpfh_test,189.291006,7545.727496,15.642683,FAILED,none,none,400000,0.950000,0.550000,0.800000
ChrisLegion,./06_normal_fpfh,03/10/24 11:06:13.441917101 UTC,../../files/feature_desc/20231121_fhtw_hallway.pcd ../../files/feature_desc/20240227_F6stair_54_bag_fil_p2_PointNormal.pcd -log -p fpfh_test ,../../files/feature_desc/20240227_F6stair_54_bag_fil_p2_PointNormal.pcd,../../files/feature_desc/20231121_fhtw_hallway_PointNormal.pcd,../../files/feature_desc/20231121_fhtw_hallway_fpfh33.pcd,fpfh_test,129.752253,2637.569444,6.201380,FAILED,none,none,400000,0.950000,0.550000,0.800000
ChrisLegion,./06_normal_fpfh,03/10/24 11:06:14.44392853 UTC,../../files/feature_desc/20231121_fhtw_hallway.pcd ../../files/feature_desc/20240227_F6stair_53_bag_fil_p2_PointNormal.pcd -log -p fpfh_test ,../../files/feature_desc/20240227_F6stair_53_bag_fil_p2_PointNormal.pcd,../../files/feature_desc/20231121_fhtw_hallway_PointNormal.pcd,../../files/feature_desc/20231121_fhtw_hallway_fpfh33.pcd,fpfh_test,167.279766,2100.477391,8.223805,FAILED,none,none,400000,0.950000,0.550000,0.800000
ChrisLegion,./06_normal_fpfh,03/10/24 11:06:10.813137139 UTC,../../files/feature_desc/20231121_fhtw_hallway.pcd ../../files/feature_desc/20240227_F6stair_42_bag_fil_p2_PointNormal.pcd -log -p fpfh_test ,../../files/feature_desc/20240227_F6stair_42_bag_fil_p2_PointNormal.pcd,../../files/feature_desc/20231121_fhtw_hallway_PointNormal.pcd,../../files/feature_desc/20231121_fhtw_hallway_fpfh33.pcd,fpfh_test,220.204932,5355.998145,14.694395,FAILED,none,none,400000,0.950000,0.550000,0.800000
ChrisLegion,./06_normal_fpfh,03/10/24 11:06:11.125294196 UTC,../../files/feature_desc/20231121_fhtw_hallway.pcd ../../files/feature_desc/20240227_F6stair_57_bag_fil_p2_PointNormal.pcd -log -p fpfh_test ,../../files/feature_desc/20240227_F6stair_57_bag_fil_p2_PointNormal.pcd,../../files/feature_desc/20231121_fhtw_hallway_PointNormal.pcd,../../files/feature_desc/20231121_fhtw_hallway_fpfh33.pcd,fpfh_test,231.911106,5190.643939,14.812329,FAILED,none,none,400000,0.950000,0.550000,0.800000
ChrisLegion,./06_normal_fpfh,03/10/24 11:06:13.578254034 UTC,../../files/feature_desc/20231121_fhtw_hallway.pcd ../../files/feature_desc/20240227_F6stair_55_bag_fil_p2_PointNormal.pcd -log -p fpfh_test ,../../files/feature_desc/20240227_F6stair_55_bag_fil_p2_PointNormal.pcd,../../files/feature_desc/20231121_fhtw_hallway_PointNormal.pcd,../../files/feature_desc/20231121_fhtw_hallway_fpfh33.pcd,fpfh_test,130.908000,4187.253060,8.881550,FAILED,none,none,400000,0.950000,0.550000,0.800000
ChrisLegion,./06_normal_fpfh,03/10/24 11:06:11.153882032 UTC,../../files/feature_desc/20231121_fhtw_hallway.pcd ../../files/feature_desc/20240227_F6stair_49_bag_fil_p2_PointNormal.pcd -log -p fpfh_test ,../../files/feature_desc/20240227_F6stair_49_bag_fil_p2_PointNormal.pcd,../../files/feature_desc/20231121_fhtw_hallway_PointNormal.pcd,../../files/feature_desc/20231121_fhtw_hallway_fpfh33.pcd,fpfh_test,237.784687,6605.621894,12.604823,FAILED,none,none,400000,0.950000,0.550000,0.800000
ChrisLegion,./06_normal_fpfh,03/10/24 11:06:13.801377711 UTC,../../files/feature_desc/20231121_fhtw_hallway.pcd ../../files/feature_desc/20240227_F6stair_52_bag_fil_p2_PointNormal.pcd -log -p fpfh_test ,../../files/feature_desc/20240227_F6stair_52_bag_fil_p2_PointNormal.pcd,../../files/feature_desc/20231121_fhtw_hallway_PointNormal.pcd,../../files/feature_desc/20231121_fhtw_hallway_fpfh33.pcd,fpfh_test,179.880901,4481.797881,8.559926,FAILED,none,none,400000,0.950000,0.550000,0.800000
ChrisLegion,./06_normal_fpfh,03/10/24 11:06:17.926070253 UTC,../../files/feature_desc/20231121_fhtw_hallway.pcd ../../files/feature_desc/20240227_F6stair_45_bag_fil_p2_PointNormal.pcd -log -p fpfh_test ,../../files/feature_desc/20240227_F6stair_45_bag_fil_p2_PointNormal.pcd,../../files/feature_desc/20231121_fhtw_hallway_PointNormal.pcd,../../files/feature_desc/20231121_fhtw_hallway_fpfh33.pcd,fpfh_test,189.409613,2922.739553,0.094571,CONVERGED,Inliers: 8341 / 8736 (95.478477 %),../../files/feature_desc/20240227_F6stair_45_bag_fil_p2_PointNormal_tfmatrix.Affine3f,400000,0.950000,0.550000,0.800000
ChrisLegion,./06_normal_fpfh,03/10/24 11:06:16.624854340 UTC,../../files/feature_desc/20231121_fhtw_hallway.pcd ../../files/feature_desc/20240227_F6stair_56_bag_fil_p2_PointNormal.pcd -log -p fpfh_test ,../../files/feature_desc/20240227_F6stair_56_bag_fil_p2_PointNormal.pcd,../../files/feature_desc/20231121_fhtw_hallway_PointNormal.pcd,../../files/feature_desc/20231121_fhtw_hallway_fpfh33.pcd,fpfh_test,182.016249,3862.219621,16.383853,FAILED,none,none,400000,0.950000,0.550000,0.800000
ChrisLegion,./06_normal_fpfh,03/10/24 11:06:16.825571514 UTC,../../files/feature_desc/20231121_fhtw_hallway.pcd ../../files/feature_desc/20240227_F6stair_69_bag_fil_p2_PointNormal.pcd -log -p fpfh_test ,../../files/feature_desc/20240227_F6stair_69_bag_fil_p2_PointNormal.pcd,../../files/feature_desc/20231121_fhtw_hallway_PointNormal.pcd,../../files/feature_desc/20231121_fhtw_hallway_fpfh33.pcd,fpfh_test,204.953745,4448.228845,13.276959,FAILED,none,none,400000,0.950000,0.550000,0.800000
ChrisLegion,./06_normal_fpfh,03/10/24 11:06:15.19786687 UTC,../../files/feature_desc/20231121_fhtw_hallway.pcd ../../files/feature_desc/20240227_F6stair_44_bag_fil_p2_PointNormal.pcd -log -p fpfh_test ,../../files/feature_desc/20240227_F6stair_44_bag_fil_p2_PointNormal.pcd,../../files/feature_desc/20231121_fhtw_hallway_PointNormal.pcd,../../files/feature_desc/20231121_fhtw_hallway_fpfh33.pcd,fpfh_test,181.861152,5687.308257,10.870951,FAILED,none,none,400000,0.950000,0.550000,0.800000
ChrisLegion,./06_normal_fpfh,03/10/24 11:06:14.180529012 UTC,../../files/feature_desc/20231121_fhtw_hallway.pcd ../../files/feature_desc/20240227_F6stair_48_bag_fil_p2_PointNormal.pcd -log -p fpfh_test ,../../files/feature_desc/20240227_F6stair_48_bag_fil_p2_PointNormal.pcd,../../files/feature_desc/20231121_fhtw_hallway_PointNormal.pcd,../../files/feature_desc/20231121_fhtw_hallway_fpfh33.pcd,fpfh_test,166.232874,7571.770766,16.542081,FAILED,none,none,400000,0.950000,0.550000,0.800000
ChrisLegion,./06_normal_fpfh,03/10/24 11:06:17.612138567 UTC,../../files/feature_desc/20231121_fhtw_hallway.pcd ../../files/feature_desc/20240227_F6stair_46_bag_fil_p2_PointNormal.pcd -log -p fpfh_test ,../../files/feature_desc/20240227_F6stair_46_bag_fil_p2_PointNormal.pcd,../../files/feature_desc/20231121_fhtw_hallway_PointNormal.pcd,../../files/feature_desc/20231121_fhtw_hallway_fpfh33.pcd,fpfh_test,153.452765,3935.861207,11.338831,FAILED,none,none,400000,0.950000,0.550000,0.800000
ChrisLegion,./06_normal_fpfh,03/10/24 11:06:16.237530849 UTC,../../files/feature_desc/20231121_fhtw_hallway.pcd ../../files/feature_desc/20240227_F6stair_51_bag_fil_p2_PointNormal.pcd -log -p fpfh_test ,../../files/feature_desc/20240227_F6stair_51_bag_fil_p2_PointNormal.pcd,../../files/feature_desc/20231121_fhtw_hallway_PointNormal.pcd,../../files/feature_desc/20231121_fhtw_hallway_fpfh33.pcd,fpfh_test,164.135905,6099.766473,8.413795,FAILED,none,none,400000,0.950000,0.550000,0.800000
ChrisLegion,./06_normal_fpfh,03/10/24 11:06:18.562015366 UTC,../../files/feature_desc/20231121_fhtw_hallway.pcd ../../files/feature_desc/20240227_F6stair_70_bag_fil_p2_PointNormal.pcd -log -p fpfh_test ,../../files/feature_desc/20240227_F6stair_70_bag_fil_p2_PointNormal.pcd,../../files/feature_desc/20231121_fhtw_hallway_PointNormal.pcd,../../files/feature_desc/20231121_fhtw_hallway_fpfh33.pcd,fpfh_test,169.298279,3622.641662,12.458610,FAILED,none,none,400000,0.950000,0.550000,0.800000
ChrisLegion,./06_normal_fpfh,03/10/24 11:06:17.633206928 UTC,../../files/feature_desc/20231121_fhtw_hallway.pcd ../../files/feature_desc/20240227_F6stair_66_bag_fil_p2_PointNormal.pcd -log -p fpfh_test ,../../files/feature_desc/20240227_F6stair_66_bag_fil_p2_PointNormal.pcd,../../files/feature_desc/20231121_fhtw_hallway_PointNormal.pcd,../../files/feature_desc/20231121_fhtw_hallway_fpfh33.pcd,fpfh_test,177.123830,4444.060635,12.229897,FAILED,none,none,400000,0.950000,0.550000,0.800000
ChrisLegion,./06_normal_fpfh,03/10/24 11:06:17.992018445 UTC,../../files/feature_desc/20231121_fhtw_hallway.pcd ../../files/feature_desc/20240227_F6stair_47_bag_fil_p2_PointNormal.pcd -log -p fpfh_test ,../../files/feature_desc/20240227_F6stair_47_bag_fil_p2_PointNormal.pcd,../../files/feature_desc/20231121_fhtw_hallway_PointNormal.pcd,../../files/feature_desc/20231121_fhtw_hallway_fpfh33.pcd,fpfh_test,196.077089,6675.020430,14.796732,FAILED,none,none,400000,0.950000,0.550000,0.800000
ChrisLegion,./06_normal_fpfh,03/10/24 11:06:19.769422370 UTC,../../files/feature_desc/20231121_fhtw_hallway.pcd ../../files/feature_desc/20240227_F6stair_73_bag_fil_p2_PointNormal.pcd -log -p fpfh_test ,../../files/feature_desc/20240227_F6stair_73_bag_fil_p2_PointNormal.pcd,../../files/feature_desc/20231121_fhtw_hallway_PointNormal.pcd,../../files/feature_desc/20231121_fhtw_hallway_fpfh33.pcd,fpfh_test,225.061652,5795.965206,0.235205,CONVERGED,Inliers: 11527 / 14369 (80.221313 %),../../files/feature_desc/20240227_F6stair_73_bag_fil_p2_PointNormal_tfmatrix.Affine3f,400000,0.950000,0.550000,0.800000
ChrisLegion,./06_normal_fpfh,03/10/24 11:06:21.20938403 UTC,../../files/feature_desc/20231121_fhtw_hallway.pcd ../../files/feature_desc/20240227_F6stair_68_bag_fil_p2_PointNormal.pcd -log -p fpfh_test ,../../files/feature_desc/20240227_F6stair_68_bag_fil_p2_PointNormal.pcd,../../files/feature_desc/20231121_fhtw_hallway_PointNormal.pcd,../../files/feature_desc/20231121_fhtw_hallway_fpfh33.pcd,fpfh_test,210.742672,4014.799858,11.644574,FAILED,none,none,400000,0.950000,0.550000,0.800000
ChrisLegion,./06_normal_fpfh,03/10/24 11:06:15.353402828 UTC,../../files/feature_desc/20231121_fhtw_hallway.pcd ../../files/feature_desc/20240227_F6stair_43_bag_fil_p2_PointNormal.pcd -log -p fpfh_test ,../../files/feature_desc/20240227_F6stair_43_bag_fil_p2_PointNormal.pcd,../../files/feature_desc/20231121_fhtw_hallway_PointNormal.pcd,../../files/feature_desc/20231121_fhtw_hallway_fpfh33.pcd,fpfh_test,211.850435,9605.556080,14.881891,FAILED,none,none,400000,0.950000,0.550000,0.800000
ChrisLegion,./06_normal_fpfh,03/10/24 11:06:20.419286871 UTC,../../files/feature_desc/20231121_fhtw_hallway.pcd ../../files/feature_desc/20240227_F6stair_71_bag_fil_p2_PointNormal.pcd -log -p fpfh_test ,../../files/feature_desc/20240227_F6stair_71_bag_fil_p2_PointNormal.pcd,../../files/feature_desc/20231121_fhtw_hallway_PointNormal.pcd,../../files/feature_desc/20231121_fhtw_hallway_fpfh33.pcd,fpfh_test,192.395585,5136.551403,10.895551,FAILED,none,none,400000,0.950000,0.550000,0.800000
ChrisLegion,./06_normal_fpfh,03/10/24 11:06:20.894378148 UTC,../../files/feature_desc/20231121_fhtw_hallway.pcd ../../files/feature_desc/20240227_F6stair_65_bag_fil_p2_PointNormal.pcd -log -p fpfh_test ,../../files/feature_desc/20240227_F6stair_65_bag_fil_p2_PointNormal.pcd,../../files/feature_desc/20231121_fhtw_hallway_PointNormal.pcd,../../files/feature_desc/20231121_fhtw_hallway_fpfh33.pcd,fpfh_test,197.280624,4641.819527,12.138539,FAILED,none,none,400000,0.950000,0.550000,0.800000
ChrisLegion,./06_normal_fpfh,03/10/24 11:06:21.443067572 UTC,../../files/feature_desc/20231121_fhtw_hallway.pcd ../../files/feature_desc/20240227_F6stair_61_bag_fil_p2_PointNormal.pcd -log -p fpfh_test ,../../files/feature_desc/20240227_F6stair_61_bag_fil_p2_PointNormal.pcd,../../files/feature_desc/20231121_fhtw_hallway_PointNormal.pcd,../../files/feature_desc/20231121_fhtw_hallway_fpfh33.pcd,fpfh_test,228.093924,4622.462571,11.736498,FAILED,none,none,400000,0.950000,0.550000,0.800000
ChrisLegion,./06_normal_fpfh,03/10/24 11:06:24.832625883 UTC,../../files/feature_desc/20231121_fhtw_hallway.pcd ../../files/feature_desc/20240227_F6stair_62_bag_fil_p2_PointNormal.pcd -log -p fpfh_test ,../../files/feature_desc/20240227_F6stair_62_bag_fil_p2_PointNormal.pcd,../../files/feature_desc/20231121_fhtw_hallway_PointNormal.pcd,../../files/feature_desc/20231121_fhtw_hallway_fpfh33.pcd,fpfh_test,207.800135,2025.505129,0.128661,CONVERGED,Inliers: 5593 / 6515 (85.848045 %),../../files/feature_desc/20240227_F6stair_62_bag_fil_p2_PointNormal_tfmatrix.Affine3f,400000,0.950000,0.550000,0.800000
ChrisLegion,./06_normal_fpfh,03/10/24 11:06:19.487401340 UTC,../../files/feature_desc/20231121_fhtw_hallway.pcd ../../files/feature_desc/20240227_F6stair_58_bag_fil_p2_PointNormal.pcd -log -p fpfh_test ,../../files/feature_desc/20240227_F6stair_58_bag_fil_p2_PointNormal.pcd,../../files/feature_desc/20231121_fhtw_hallway_PointNormal.pcd,../../files/feature_desc/20231121_fhtw_hallway_fpfh33.pcd,fpfh_test,192.629106,7466.047161,0.164359,CONVERGED,Inliers: 12787 / 14896 (85.841835 %),../../files/feature_desc/20240227_F6stair_58_bag_fil_p2_PointNormal_tfmatrix.Affine3f,400000,0.950000,0.550000,0.800000
ChrisLegion,./06_normal_fpfh,03/10/24 11:06:22.476231972 UTC,../../files/feature_desc/20231121_fhtw_hallway.pcd ../../files/feature_desc/20240227_F6stair_60_bag_fil_p2_PointNormal.pcd -log -p fpfh_test ,../../files/feature_desc/20240227_F6stair_60_bag_fil_p2_PointNormal.pcd,../../files/feature_desc/20231121_fhtw_hallway_PointNormal.pcd,../../files/feature_desc/20231121_fhtw_hallway_fpfh33.pcd,fpfh_test,175.939838,4545.220303,12.700674,FAILED,none,none,400000,0.950000,0.550000,0.800000
ChrisLegion,./06_normal_fpfh,03/10/24 11:06:22.184567270 UTC,../../files/feature_desc/20231121_fhtw_hallway.pcd ../../files/feature_desc/20240227_F6stair_72_bag_fil_p2_PointNormal.pcd -log -p fpfh_test ,../../files/feature_desc/20240227_F6stair_72_bag_fil_p2_PointNormal.pcd,../../files/feature_desc/20231121_fhtw_hallway_PointNormal.pcd,../../files/feature_desc/20231121_fhtw_hallway_fpfh33.pcd,fpfh_test,197.122229,4714.207107,17.209061,FAILED,none,none,400000,0.950000,0.550000,0.800000
ChrisLegion,./06_normal_fpfh,03/10/24 11:06:24.834840130 UTC,../../files/feature_desc/20231121_fhtw_hallway.pcd ../../files/feature_desc/20240227_F6stair_64_bag_fil_p2_PointNormal.pcd -log -p fpfh_test ,../../files/feature_desc/20240227_F6stair_64_bag_fil_p2_PointNormal.pcd,../../files/feature_desc/20231121_fhtw_hallway_PointNormal.pcd,../../files/feature_desc/20231121_fhtw_hallway_fpfh33.pcd,fpfh_test,212.575118,3174.501326,12.240160,FAILED,none,none,400000,0.950000,0.550000,0.800000
ChrisLegion,./06_normal_fpfh,03/10/24 11:06:28.779273317 UTC,../../files/feature_desc/20231121_fhtw_hallway.pcd ../../files/feature_desc/20240227_F6stair_77_bag_fil_p2_PointNormal.pcd -log -p fpfh_test ,../../files/feature_desc/20240227_F6stair_77_bag_fil_p2_PointNormal.pcd,../../files/feature_desc/20231121_fhtw_hallway_PointNormal.pcd,../../files/feature_desc/20231121_fhtw_hallway_fpfh33.pcd,fpfh_test,33.834987,41.791475,0.000000,FAILED,none,none,400000,0.950000,0.550000,0.800000
ChrisLegion,./06_normal_fpfh,03/10/24 11:06:29.197850322 UTC,../../files/feature_desc/20231121_fhtw_hallway.pcd ../../files/feature_desc/20240227_F6stair_78_bag_fil_p2_PointNormal.pcd -log -p fpfh_test ,../../files/feature_desc/20240227_F6stair_78_bag_fil_p2_PointNormal.pcd,../../files/feature_desc/20231121_fhtw_hallway_PointNormal.pcd,../../files/feature_desc/20231121_fhtw_hallway_fpfh33.pcd,fpfh_test,55.318181,598.132149,0.044820,CONVERGED,Inliers: 176 / 181 (97.237572 %),../../files/feature_desc/20240227_F6stair_78_bag_fil_p2_PointNormal_tfmatrix.Affine3f,400000,0.950000,0.550000,0.800000
ChrisLegion,./06_normal_fpfh,03/10/24 11:06:25.96003501 UTC,../../files/feature_desc/20231121_fhtw_hallway.pcd ../../files/feature_desc/20240227_F6stair_67_bag_fil_p2_PointNormal.pcd -log -p fpfh_test ,../../files/feature_desc/20240227_F6stair_67_bag_fil_p2_PointNormal.pcd,../../files/feature_desc/20231121_fhtw_hallway_PointNormal.pcd,../../files/feature_desc/20231121_fhtw_hallway_fpfh33.pcd,fpfh_test,171.898735,4541.290897,14.912377,FAILED,none,none,400000,0.950000,0.550000,0.800000
ChrisLegion,./06_normal_fpfh,03/10/24 11:06:27.920109616 UTC,../../files/feature_desc/20231121_fhtw_hallway.pcd ../../files/feature_desc/20240227_F6stair_63_bag_fil_p2_PointNormal.pcd -log -p fpfh_test ,../../files/feature_desc/20240227_F6stair_63_bag_fil_p2_PointNormal.pcd,../../files/feature_desc/20231121_fhtw_hallway_PointNormal.pcd,../../files/feature_desc/20231121_fhtw_hallway_fpfh33.pcd,fpfh_test,68.637787,2629.752790,10.175072,FAILED,none,none,400000,0.950000,0.550000,0.800000
